acc_x,acc_y,acc_z,label
0.288012076,-9.766927222,-0.814736434,STD
0.279532923,-9.76445728,-0.821799854,STD
0.270330819,-9.759856132,-0.831001976,STD
0.270432027,-9.761047475,-0.829760054,STD
0.273432334,-9.764047844,-0.825259588,STD
0.276435029,-9.767050602,-0.820755539,STD
0.279484893,-9.77010053,-0.816180737,STD
0.282366979,-9.772982676,-0.811857602,STD
0.285410872,-9.776026633,-0.807291756,STD
0.285725295,-9.774762124,-0.802872857,STD
0.28115324,-9.765617823,-0.798300806,STD
0.282945424,-9.757461467,-0.793570465,STD
0.303875915,-9.752228738,-0.788337845,STD
0.314047081,-9.75018279,-0.787285707,STD
0.30923741,-9.752587676,-0.792095376,STD
0.30448988,-9.754961491,-0.796842904,STD
0.299638144,-9.757387409,-0.801694637,STD
0.296393481,-9.758766,-0.802014069,STD
0.295188456,-9.758766,-0.795988946,STD
0.29401131,-9.758766,-0.790103222,STD
0.288074111,-9.758766,-0.76041725,STD
0.28984621,-9.757918646,-0.757415036,STD
0.297006679,-9.755531775,-0.759801857,STD
0.304081463,-9.753173466,-0.762160117,STD
0.311353324,-9.750749464,-0.764584069,STD
0.317602233,-9.749972822,-0.766928314,STD
0.322341945,-9.752342725,-0.769298192,STD
0.32704573,-9.754694664,-0.771650107,STD
0.331823262,-9.757083477,-0.774038895,STD
0.333355292,-9.758766,-0.774804922,STD
0.32705572,-9.758766,-0.771655121,STD
0.320661274,-9.758766,-0.768457883,STD
0.314376881,-9.758766,-0.765315672,STD
0.308074779,-9.758766,-0.762164606,STD
0.301695513,-9.758766,-0.758974958,STD
0.298577854,-9.757634814,-0.753739645,STD
0.305562824,-9.752978316,-0.742098036,STD
0.312609909,-9.74828041,-0.730352904,STD
0.319728988,-9.743534509,-0.71848778,STD
0.325210667,-9.74041452,-0.709084472,STD
0.322843022,-9.745149651,-0.711452112,STD
0.320419411,-9.749996711,-0.713875718,STD
0.318095401,-9.754644576,-0.716199724,STD
0.314195987,-9.75937889,-0.720712009,STD
0.299890454,-9.764147497,-0.739786039,STD
0.287781303,-9.766434602,-0.758476111,STD
0.29211955,-9.74908174,-0.775829096,STD
0.29781701,-9.730410384,-0.793751781,STD
0.307542346,-9.734300395,-0.782081368,STD
0.319924763,-9.739253204,-0.767222457,STD
0.331121277,-9.743731668,-0.753786629,STD
0.343183052,-9.748556225,-0.739312487,STD
0.348844421,-9.753268462,-0.735374412,STD
0.353479434,-9.757903567,-0.733056908,STD
0.358268314,-9.762692542,-0.73066247,STD
0.363003055,-9.767427377,-0.728295102,STD
0.348474416,-9.77220414,-0.731698359,STD
0.329294093,-9.776999318,-0.736493437,STD
0.32373189,-9.776040415,-0.741173192,STD
0.321391337,-9.773699817,-0.745854289,STD
0.319061069,-9.771369506,-0.750514815,STD
0.316689657,-9.768998049,-0.755257629,STD
0.31261177,-9.761497336,-0.748010575,STD
0.307759822,-9.751793491,-0.735880706,STD
0.302896232,-9.742066362,-0.723721731,STD
0.298040404,-9.732354755,-0.711582159,STD
0.293274822,-9.733642266,-0.701471318,STD
0.288515479,-9.738401699,-0.691952652,STD
0.29082609,-9.736091044,-0.703617629,STD
0.295564443,-9.731352601,-0.722571004,STD
0.293564157,-9.733352926,-0.724520444,STD
0.288903567,-9.738013603,-0.719859863,STD
0.293088187,-9.736720949,-0.700908556,STD
0.30207133,-9.732229288,-0.673959155,STD
0.303784526,-9.73270935,-0.663472994,STD
0.298606896,-9.737887088,-0.668650624,STD
0.295309293,-9.742756348,-0.6703765,STD
0.292939854,-9.747495069,-0.6703765,STD
0.290572785,-9.752229049,-0.6703765,STD
0.288196709,-9.756981041,-0.6703765,STD
0.284420962,-9.761649298,-0.676142976,STD
0.279739177,-9.766331181,-0.685506546,STD
0.282791001,-9.758215862,-0.686998302,STD
0.291892018,-9.740013942,-0.682447798,STD
0.299108413,-9.734490646,-0.673271121,STD
0.304076984,-9.744427478,-0.658365407,STD
0.304038527,-9.746769909,-0.663319367,STD
0.299352846,-9.742084619,-0.686747772,STD
0.301536082,-9.73728542,-0.701434431,STD
0.311346223,-9.732380247,-0.706339502,STD
0.314883794,-9.73233758,-0.710985352,STD
0.312650254,-9.73680452,-0.715452432,STD
0.310458731,-9.741187428,-0.719835477,STD
0.308246863,-9.745611025,-0.724259213,STD
0.308372575,-9.747274307,-0.726879924,STD
0.318486771,-9.737160438,-0.721822831,STD
0.326065163,-9.729582268,-0.716445609,STD
0.32761835,-9.728029048,-0.710232861,STD
0.329170298,-9.726477068,-0.704025068,STD
0.330719459,-9.724927874,-0.697828424,STD
0.332264903,-9.723382398,-0.691646647,STD
0.333829859,-9.721817409,-0.685386822,STD
0.334138194,-9.72150904,-0.680478323,STD
0.324871125,-9.730776056,-0.685111855,STD
0.31558924,-9.740057887,-0.689752795,STD
0.306368469,-9.749278605,-0.694363178,STD
0.297424737,-9.758584757,-0.700013094,STD
0.310100638,-9.754359372,-0.721139581,STD
0.323701669,-9.749825603,-0.743807951,STD
0.327639524,-9.753245253,-0.740906647,STD
0.330015769,-9.757997842,-0.733777912,STD
0.332420552,-9.762807508,-0.726563564,STD
0.334752563,-9.767471629,-0.71956753,STD
0.342946478,-9.772222196,-0.722139615,STD
0.3523404,-9.77691925,-0.726836571,STD
0.334944741,-9.774040498,-0.731716721,STD
0.310980718,-9.769247598,-0.736509521,STD
0.302671793,-9.764556894,-0.733628073,STD
0.298064556,-9.75994956,-0.729020836,STD
0.286698017,-9.745188743,-0.714259972,STD
0.273039427,-9.726977398,-0.696048532,STD
0.274946101,-9.717061178,-0.692927851,STD
0.285187092,-9.711940576,-0.698048346,STD
0.286034611,-9.717229945,-0.704185256,STD
0.284436045,-9.725222773,-0.710579518,STD
0.282860956,-9.733098222,-0.716879877,STD
0.281278569,-9.741010153,-0.723209423,STD
0.279694914,-9.74892843,-0.729544044,STD
0.278100155,-9.756902223,-0.735923078,STD
0.2777274,-9.753377714,-0.73561798,STD
0.2777274,-9.746323574,-0.733266567,STD
0.2777274,-9.739276487,-0.730917505,STD
0.2777274,-9.732242094,-0.728572675,STD
0.281037341,-9.723415981,-0.734457181,STD
0.285857484,-9.713775493,-0.744097467,STD
0.288768549,-9.712346377,-0.748455246,STD
0.290862875,-9.714440742,-0.750549568,STD
0.29295972,-9.716537626,-0.752646408,STD
0.295075031,-9.718652977,-0.754761715,STD
0.297531524,-9.721109517,-0.751363671,STD
0.302831184,-9.726409288,-0.708966391,STD
0.303509109,-9.729298807,-0.681427655,STD
0.294274399,-9.726990083,-0.686045007,STD
0.285032252,-9.724679499,-0.690666078,STD
0.275687849,-9.722343351,-0.695338278,STD
0.271715479,-9.720904619,-0.69955251,STD
0.290804343,-9.723290776,-0.701938616,STD
0.310704445,-9.725778339,-0.704426128,STD
0.328852576,-9.728046901,-0.706694643,STD
0.343245714,-9.731935156,-0.709823194,STD
0.333594087,-9.743999684,-0.717061911,STD
0.324110214,-9.755854519,-0.724174811,STD
0.314588215,-9.767757011,-0.731316307,STD
0.305053658,-9.775111693,-0.736009939,STD
0.295374762,-9.755754023,-0.726331053,STD
0.286559898,-9.74035724,-0.715283293,STD
0.282062227,-9.744854535,-0.697292609,STD
0.278067279,-9.749358943,-0.680123239,STD
0.28234957,-9.751500131,-0.682264383,STD
0.287031936,-9.75384136,-0.684605563,STD
0.291618914,-9.756134895,-0.68689905,STD
0.296666165,-9.75865857,-0.689422672,STD
0.292819756,-9.756058577,-0.694945115,STD
0.288145898,-9.752942772,-0.701176921,STD
0.28337656,-9.749763315,-0.707536034,STD
0.278660161,-9.74661915,-0.713824561,STD
0.273921074,-9.74345986,-0.72014334,STD
0.26917537,-9.740296158,-0.726470941,STD
0.290386885,-9.75073098,-0.738955435,STD
0.318974764,-9.765024711,-0.753249364,STD
0.330910038,-9.770109235,-0.760100115,STD
0.337828607,-9.772415471,-0.764712515,STD
0.344619283,-9.774679076,-0.769239653,STD
0.351491096,-9.776969726,-0.773820882,STD
0.352899041,-9.773591463,-0.771392938,STD
0.350402995,-9.766103182,-0.763904788,STD
0.347958795,-9.758770444,-0.756572177,STD
0.345491881,-9.751369564,-0.749171426,STD
0.334754727,-9.74585251,-0.730307057,STD
0.320573686,-9.741125895,-0.706672005,STD
0.320743383,-9.741182456,-0.697537313,STD
0.327565561,-9.743456323,-0.695263256,STD
0.334323572,-9.745708804,-0.693010587,STD
0.341155307,-9.747985857,-0.690733344,STD
0.343617022,-9.746893035,-0.691826137,STD
0.341133493,-9.741926134,-0.696793194,STD
0.338704936,-9.737069172,-0.701650308,STD
0.33625282,-9.732165093,-0.706554541,STD
0.329642554,-9.724490204,-0.72809361,STD
0.320081159,-9.71492862,-0.761558506,STD
0.314676884,-9.717670682,-0.771648177,STD
0.312380272,-9.729153738,-0.764758319,STD
0.310104351,-9.740533343,-0.757930532,STD
0.307805441,-9.752027894,-0.751033778,STD
0.308499946,-9.754681875,-0.751075153,STD
0.313468592,-9.744744895,-0.761012444,STD
0.320538812,-9.730604438,-0.772900797,STD
0.329915498,-9.711850693,-0.786965846,STD
0.339451106,-9.711962154,-0.786349231,STD
0.349263116,-9.736492152,-0.766725197,STD
0.347377427,-9.746867718,-0.754246224,STD
0.333169982,-9.742132302,-0.749510412,STD
0.317512195,-9.735563297,-0.742941282,STD
0.299876742,-9.726745396,-0.734123564,STD
0.288742879,-9.721897707,-0.733592006,STD
0.293903025,-9.727057949,-0.754232546,STD
0.304700135,-9.728081181,-0.758325389,STD
0.323772256,-9.723313054,-0.739253278,STD
0.331491299,-9.718610493,-0.725988832,STD
0.322019066,-9.713874283,-0.72125272,STD
0.311003279,-9.714236295,-0.714906275,STD
0.296832232,-9.723683851,-0.705458917,STD
0.29035072,-9.73155929,-0.703676675,STD
0.299858291,-9.73631317,-0.717938017,STD
0.307896309,-9.738893741,-0.727118056,STD
0.322128533,-9.731777488,-0.720001952,STD
0.326857992,-9.731282578,-0.723246706,STD
0.331513899,-9.735938582,-0.741870335,STD
0.334172921,-9.740628234,-0.755552381,STD
0.329430025,-9.745370734,-0.750809485,STD
0.32845367,-9.747294241,-0.747938309,STD
0.342866394,-9.737686066,-0.752742547,STD
0.355270262,-9.731892745,-0.753782495,STD
0.360085107,-9.741522133,-0.73933796,STD
0.362438179,-9.75066951,-0.726356821,STD
0.354745332,-9.75836251,-0.718663982,STD
0.346945727,-9.76616227,-0.710864384,STD
0.331226283,-9.758189079,-0.718837762,STD
0.312631374,-9.744243099,-0.732783937,STD
0.313270148,-9.736206768,-0.740820261,STD
0.323175871,-9.731253809,-0.745773117,STD
0.318867133,-9.736780088,-0.74361875,STD
0.310009857,-9.745637078,-0.739190116,STD
0.324106163,-9.746247857,-0.728589935,STD
0.354081287,-9.741252424,-0.713602383,STD
0.349190166,-9.736667242,-0.711629396,STD
0.327283666,-9.732285854,-0.716010693,STD
0.320835302,-9.727635612,-0.715860162,STD
0.33070577,-9.722700279,-0.710924932,STD
0.333846981,-9.723141574,-0.712707477,STD
0.331489254,-9.727857126,-0.719780657,STD
0.329116699,-9.732602336,-0.726898323,STD
0.326729794,-9.737376246,-0.734059039,STD
0.320461065,-9.734462523,-0.729688545,STD
0.31083227,-9.724833536,-0.715245368,STD
0.308986714,-9.730574524,-0.703625912,STD
0.313649275,-9.749224671,-0.694300789,STD
0.313703869,-9.763427599,-0.684868599,STD
0.308928302,-9.772978933,-0.675317463,STD
0.300503451,-9.776927585,-0.673353682,STD
0.288867522,-9.774988225,-0.679171641,STD
0.277162797,-9.773037399,-0.685023999,STD
0.265256431,-9.771052964,-0.690977177,STD
0.253378532,-9.769073275,-0.696916121,STD
0.253566434,-9.76529663,-0.700630053,STD
0.260854641,-9.760437729,-0.703059453,STD
0.268077529,-9.755622375,-0.70546708,STD
0.275346866,-9.750776054,-0.70789019,STD
0.283912173,-9.743004427,-0.711776083,STD
0.293333165,-9.73358374,-0.716486575,STD
0.292526559,-9.732938881,-0.713906042,STD
0.285283192,-9.737767638,-0.70666268,STD
0.278017995,-9.742610947,-0.699397488,STD
0.270716414,-9.747478512,-0.692095912,STD
0.261915433,-9.742954038,-0.702000415,STD
0.252271012,-9.733309935,-0.721289226,STD
0.255171466,-9.733123149,-0.718575563,STD
0.26449846,-9.737786496,-0.704585083,STD
0.273804947,-9.74243959,-0.690625364,STD
0.28335379,-9.747213859,-0.67630211,STD
0.279712319,-9.746658587,-0.665315252,STD
0.266252384,-9.742172322,-0.656341971,STD
0.25752359,-9.740663092,-0.655423618,STD
0.255080315,-9.743106163,-0.665196718,STD
0.252650192,-9.745536083,-0.674917212,STD
0.250217146,-9.747968926,-0.684649395,STD
0.241691785,-9.741883922,-0.69683528,STD
0.227084334,-9.727276684,-0.711442721,STD
0.227676267,-9.725398911,-0.723200308,STD
0.241994104,-9.734944329,-0.732745526,STD
0.25001774,-9.740633685,-0.7374141,STD
0.252144203,-9.74275997,-0.7374141,STD
0.254293825,-9.744909413,-0.7374141,STD
0.25643487,-9.747050279,-0.7374141,STD
0.258815867,-9.749431101,-0.736203621,STD
0.262853358,-9.753468663,-0.71601623,STD
0.267081977,-9.757697358,-0.694873197,STD
0.26638281,-9.755230542,-0.691297884,STD
0.263994519,-9.750454124,-0.693686168,STD
0.261637939,-9.745741127,-0.696042741,STD
0.259251541,-9.740968496,-0.698429131,STD
0.248960501,-9.742817154,-0.683084791,STD
0.235212022,-9.747399596,-0.660170667,STD
0.228549347,-9.746601058,-0.658986968,STD
0.226405817,-9.742314136,-0.671848138,STD
0.224267006,-9.738036653,-0.68468099,STD
0.222118327,-9.733739434,-0.69757305,STD
0.221563349,-9.729387588,-0.708035301,STD
0.231331272,-9.724503532,-0.703151348,STD
0.237762583,-9.722116629,-0.700764494,STD
0.228600629,-9.73127876,-0.709926435,STD
0.220735402,-9.739495785,-0.717908862,STD
0.225355078,-9.738340842,-0.714444106,STD
0.230113363,-9.737151247,-0.710875394,STD
0.234807461,-9.735977698,-0.707354823,STD
0.239321087,-9.734849269,-0.703969605,STD
0.244007742,-9.733677581,-0.700454615,STD
0.248617186,-9.732525197,-0.696997534,STD
0.25326477,-9.731363277,-0.693511848,STD
0.257988636,-9.730182287,-0.68996895,STD
0.262944591,-9.732221453,-0.696086321,STD
0.267982553,-9.734740482,-0.703643253,STD
0.272834035,-9.73716627,-0.710920464,STD
0.278236002,-9.73978252,-0.717243296,STD
0.284877339,-9.741996112,-0.703960631,STD
0.291868516,-9.744326308,-0.689978288,STD
0.298915892,-9.746675236,-0.675883546,STD
0.305883184,-9.748997471,-0.661948972,STD
0.302045823,-9.740365283,-0.665211697,STD
0.297337238,-9.730948407,-0.669920282,STD
0.298144511,-9.726245449,-0.676693954,STD
0.299529922,-9.722089128,-0.683621011,STD
0.30096186,-9.717793226,-0.690780698,STD
0.302353437,-9.713618406,-0.697738586,STD
0.303746977,-9.7094377,-0.704706283,STD
0.305150326,-9.705227565,-0.711723029,STD
0.304360905,-9.702563174,-0.719099265,STD
0.282352254,-9.715768627,-0.727902717,STD
0.25894365,-9.730220944,-0.73759904,STD
0.268322168,-9.734910293,-0.742288292,STD
0.277927153,-9.739613,-0.747190653,STD
0.280255558,-9.739613,-0.749519058,STD
0.282697093,-9.739613,-0.751960593,STD
0.284980529,-9.739613,-0.754244029,STD
0.287183954,-9.739733236,-0.756086718,STD
0.284938449,-9.741978553,-0.747104696,STD
0.282639501,-9.744277309,-0.737908904,STD
0.280382478,-9.746534144,-0.72888081,STD
0.278078462,-9.748837968,-0.719664747,STD
0.288154919,-9.745018127,-0.716174998,STD
0.300585395,-9.740046096,-0.713688905,STD
0.312243822,-9.735382875,-0.711357221,STD
0.324409665,-9.730516694,-0.708924055,STD
0.323456346,-9.734346045,-0.71945915,STD
0.320947472,-9.739363624,-0.732003489,STD
0.318702265,-9.743853889,-0.743229505,STD
0.316280644,-9.748696968,-0.755337582,STD
0.30845239,-9.756771389,-0.737612124,STD
0.300030873,-9.765193081,-0.716558332,STD
0.294846514,-9.769360273,-0.7086837,STD
0.291627049,-9.770970038,-0.7086837,STD
0.288375207,-9.772595991,-0.7086837,STD
0.285124013,-9.77422162,-0.7086837,STD
0.281897424,-9.775834947,-0.7086837,STD
0.27866695,-9.777450215,-0.7086837,STD
0.287631452,-9.761413259,-0.715286396,STD
0.30173095,-9.737914111,-0.724686055,STD
0.319031683,-9.720605411,-0.730980764,STD
0.338334571,-9.70612795,-0.735806484,STD
0.338215343,-9.704579917,-0.747238645,STD
0.328169132,-9.709603127,-0.762307963,STD
0.322172449,-9.721199167,-0.73863263,STD
0.317540734,-9.735094573,-0.701578986,STD
0.319220864,-9.733240392,-0.699088813,STD
0.323964532,-9.723752879,-0.713319785,STD
0.31417571,-9.729035669,-0.703965853,STD
0.296499761,-9.742292433,-0.681870939,STD
0.28844229,-9.750327111,-0.672652674,STD
0.290879876,-9.752764743,-0.677527837,STD
0.293291288,-9.7551762,-0.682350651,STD
0.295712879,-9.757597837,-0.687193822,STD
0.294435654,-9.761211412,-0.696866183,STD
0.289725047,-9.765922108,-0.710997975,STD
0.284920238,-9.770727012,-0.708724651,STD
0.28004896,-9.775598392,-0.689239539,STD
0.288071909,-9.763437614,-0.6820222,STD
0.307947179,-9.735612092,-0.685997251,STD
0.323343481,-9.712016002,-0.688963111,STD
0.30364059,-9.721867643,-0.684037393,STD
0.288847195,-9.728492974,-0.679181803,STD
0.297767469,-9.719572523,-0.674721671,STD
0.304954605,-9.711483298,-0.670075857,STD
0.281968739,-9.720677827,-0.665478689,STD
0.259108454,-9.730748907,-0.660443243,STD
0.26547309,-9.739235036,-0.656200134,STD
0.272209562,-9.748216943,-0.651709134,STD
0.279121096,-9.757432263,-0.647101425,STD
0.285776144,-9.766305605,-0.642664708,STD
0.280276595,-9.761315248,-0.652187445,STD
0.271435242,-9.75247371,-0.66544952,STD
0.259224537,-9.746213896,-0.682277909,STD
0.245708243,-9.741708844,-0.700299622,STD
0.240912668,-9.737374221,-0.711668677,STD
0.243628256,-9.733300751,-0.717099857,STD
0.246374803,-9.729180843,-0.722592952,STD
0.24906052,-9.725152181,-0.72796439,STD
0.252087315,-9.720611891,-0.734017983,STD
0.254488438,-9.717010129,-0.738820233,STD
0.257245304,-9.712874742,-0.744333967,STD
0.259809035,-9.713352574,-0.737108809,STD
0.262215882,-9.718166354,-0.717854094,STD
0.264637313,-9.723009302,-0.698482707,STD
0.267087426,-9.727909614,-0.678881865,STD
0.270837142,-9.732722598,-0.667689958,STD
0.27568028,-9.737565838,-0.66284682,STD
0.279071976,-9.742302069,-0.668867158,STD
0.281389363,-9.746936697,-0.68277148,STD
0.283705822,-9.75156947,-0.696670232,STD
0.286070086,-9.756297849,-0.710855815,STD
0.285179819,-9.757703787,-0.716136119,STD
0.280422269,-9.755324963,-0.711378569,STD
0.275693196,-9.752960377,-0.706649496,STD
0.270919509,-9.750573484,-0.701875809,STD
0.270959682,-9.751998139,-0.69723418,STD
0.291361777,-9.772400645,-0.683632793,STD
0.295264254,-9.775494803,-0.678336536,STD
0.284377454,-9.759164279,-0.667449747,STD
0.283168082,-9.745561995,-0.669867497,STD
0.29730424,-9.736138191,-0.693427744,STD
0.303210353,-9.733283362,-0.707059968,STD
0.293655306,-9.742838099,-0.70228245,STD
0.288066918,-9.748426348,-0.698344184,STD
0.29046267,-9.7460308,-0.695948437,STD
0.292830332,-9.743663341,-0.693580779,STD
0.295238939,-9.74125494,-0.691172177,STD
0.295615491,-9.737081895,-0.697123257,STD
0.29152263,-9.728896018,-0.721680375,STD
0.286546895,-9.72071144,-0.747243335,STD
0.272747449,-9.725311347,-0.751843145,STD
0.259920973,-9.730372807,-0.7558941,STD
0.278154137,-9.734931188,-0.746777529,STD
0.297854656,-9.738314793,-0.737089555,STD
0.310781169,-9.721079094,-0.73278072,STD
0.324281529,-9.70307825,-0.728280603,STD
0.321268784,-9.723018236,-0.740865242,STD
0.316546358,-9.746630313,-0.755032488,STD
0.318870164,-9.746353547,-0.749478847,STD
0.322019929,-9.743203884,-0.741604442,STD
0.325172843,-9.740051073,-0.733722166,STD
0.328288604,-9.736935412,-0.725932771,STD
0.331463558,-9.733760562,-0.717995396,STD
0.334589394,-9.730634826,-0.710180813,STD
0.333247381,-9.737799395,-0.714506277,STD
0.330881856,-9.747261448,-0.721602853,STD
0.328504007,-9.756772792,-0.728736399,STD
0.326128054,-9.766276553,-0.735864257,STD
0.3218752,-9.76460669,-0.741150332,STD
0.317009333,-9.759740731,-0.746016189,STD
0.313485884,-9.760040395,-0.743167796,STD
0.310361524,-9.761602607,-0.738481256,STD
0.307196547,-9.763185129,-0.733733791,STD
0.304007454,-9.764779709,-0.728950151,STD
0.300845016,-9.766360961,-0.724206493,STD
0.297676865,-9.767945069,-0.719454268,STD
0.30763439,-9.764758471,-0.721844954,STD
0.321690823,-9.760072899,-0.726530428,STD
0.321009063,-9.753013035,-0.730138486,STD
0.314707483,-9.745136068,-0.733289273,STD
0.308412219,-9.737266997,-0.736436901,STD
0.302092952,-9.729367921,-0.739596532,STD
0.295791372,-9.721490954,-0.742747318,STD
0.289448102,-9.713561874,-0.74591895,STD
0.293561353,-9.714010639,-0.743862327,STD
0.303046901,-9.718753507,-0.739119558,STD
0.303477938,-9.723438944,-0.722514692,STD
0.29883422,-9.728082759,-0.699296099,STD
0.302504778,-9.721600187,-0.686718221,STD
0.31195086,-9.707430769,-0.68199518,STD
0.317392994,-9.705380197,-0.684028412,STD
0.319782071,-9.712547565,-0.69119563,STD
0.322163995,-9.71969347,-0.698341386,STD
0.324551165,-9.726855114,-0.70550288,STD
0.318012452,-9.732569047,-0.706150706,STD
0.304326604,-9.737131089,-0.701588759,STD
0.29222315,-9.741941738,-0.703764765,STD
0.282351775,-9.746877008,-0.71363613,STD
0.275299225,-9.751617226,-0.713404149,STD
0.270531257,-9.756385293,-0.703868215,STD
0.268929075,-9.757987509,-0.699885375,STD
0.270493214,-9.756423337,-0.701449514,STD
0.272053602,-9.754862916,-0.703009902,STD
0.273618368,-9.753298118,-0.704574668,STD
0.275171565,-9.751744888,-0.706127865,STD
0.27674227,-9.75017415,-0.70769857,STD
0.282853947,-9.744062528,-0.706974852,STD
0.296392382,-9.730524291,-0.702462044,STD
0.301614897,-9.722880511,-0.70031763,STD
0.282622968,-9.732376668,-0.70506561,STD
0.267084784,-9.73748133,-0.709749513,STD
0.262224118,-9.727759826,-0.714610163,STD
0.257407767,-9.722791056,-0.724090517,STD
0.252643104,-9.732320579,-0.747913828,STD
0.24899697,-9.740716332,-0.762282718,STD
0.24899697,-9.745458371,-0.745685059,STD
0.24899697,-9.750299501,-0.728740574,STD
0.24899697,-9.755000571,-0.712286315,STD
0.250428996,-9.757811347,-0.701493607,STD
0.257013934,-9.75342153,-0.712468493,STD
0.263809115,-9.748891557,-0.723793782,STD
0.270214223,-9.744621622,-0.734468952,STD
0.276837508,-9.740206242,-0.745507748,STD
0.285931076,-9.739613,-0.755194587,STD
0.295345192,-9.739613,-0.764608715,STD
0.304901602,-9.739613,-0.774165137,STD
0.314359355,-9.739613,-0.783622903,STD
0.312172051,-9.743475246,-0.773710436,STD
0.307616961,-9.748029956,-0.760045131,STD
0.299140581,-9.751018347,-0.749250465,STD
0.289719014,-9.753373787,-0.739828902,STD
0.280038717,-9.75579391,-0.730148611,STD
0.270482994,-9.75818289,-0.720592893,STD
0.271907743,-9.755008779,-0.740803395,STD
0.276730387,-9.750186033,-0.769739314,STD
0.253935336,-9.754679587,-0.764740436,STD
0.223776465,-9.761639467,-0.750820943,STD
0.194219698,-9.768460397,-0.737179344,STD
0.164329091,-9.775358368,-0.723383666,STD
0.171526644,-9.773345474,-0.72588455,STD
0.200673323,-9.766058658,-0.73802899,STD
0.22989595,-9.758752855,-0.750205075,STD
0.259229578,-9.7514193,-0.76242741,STD
0.274842076,-9.755880616,-0.769490273,STD
0.284485617,-9.765524358,-0.774312094,STD
0.280579639,-9.761618299,-0.772359085,STD
0.270996191,-9.75203465,-0.76756731,STD
0.264968117,-9.752371539,-0.759779555,STD
0.260367015,-9.756972723,-0.750577379,STD
0.267376162,-9.755831811,-0.744056772,STD
0.281763022,-9.751036096,-0.739261157,STD
0.275799721,-9.73768459,-0.740290218,STD
0.257159032,-9.719044013,-0.744950386,STD
0.245434565,-9.713256985,-0.748178368,STD
0.239119506,-9.717467109,-0.750283386,STD
0.232793079,-9.721684812,-0.752392193,STD
0.226443912,-9.725917675,-0.754508581,STD
0.220911318,-9.730358374,-0.756245316,STD
0.229530078,-9.734667616,-0.751935938,STD
0.239707938,-9.739756384,-0.746847011,STD
0.247915067,-9.743859818,-0.742743449,STD
0.256721429,-9.748262859,-0.73834027,STD
0.265834106,-9.752819238,-0.733783937,STD
0.274825063,-9.757314803,-0.729288466,STD
0.27127987,-9.761989827,-0.73106106,STD
0.26171737,-9.76677117,-0.735842302,STD
0.259663945,-9.766162611,-0.7374141,STD
0.261175288,-9.763139871,-0.7374141,STD
0.262736511,-9.76001737,-0.7374141,STD
0.264353848,-9.756782638,-0.7374141,STD
0.26585771,-9.753774862,-0.7374141,STD
0.26740958,-9.750671066,-0.7374141,STD
0.278793075,-9.746528605,-0.742735335,STD
0.299159659,-9.741437387,-0.752918621,STD
0.297342122,-9.736574373,-0.753529136,STD
0.283115245,-9.731831985,-0.748786847,STD
0.279228516,-9.728534853,-0.740986436,STD
0.281556518,-9.726206802,-0.731674428,STD
0.283910434,-9.723852837,-0.722258765,STD
0.286363764,-9.721399455,-0.712445442,STD
0.279782728,-9.717951793,-0.706176545,STD
0.266576298,-9.713549562,-0.701774406,STD
0.262576442,-9.712883375,-0.705110898,STD
0.272657618,-9.71792406,-0.720232638,STD
0.276538506,-9.721647919,-0.736159565,STD
0.274152572,-9.724033902,-0.752861119,STD
0.271722073,-9.726464452,-0.769874632,STD
0.269350994,-9.72883558,-0.7864722,STD
0.242369125,-9.73472339,-0.785499878,STD
0.189340616,-9.744364628,-0.766216764,STD
0.168529991,-9.749904548,-0.755136633,STD
0.18106672,-9.751471671,-0.752002454,STD
0.193615986,-9.753040361,-0.74886514,STD
0.206162745,-9.754608737,-0.745728452,STD
0.218571599,-9.756159875,-0.742626241,STD
0.231173519,-9.757735147,-0.739475764,STD
0.242830637,-9.763029069,-0.734003645,STD
0.252329278,-9.774902364,-0.724505009,STD
0.261879708,-9.786840396,-0.714954583,STD
0.27160469,-9.798996616,-0.705229607,STD
0.271384924,-9.805064349,-0.695935664,STD
0.252654393,-9.800381621,-0.686570403,STD
0.245744568,-9.793278421,-0.687542563,STD
0.268037704,-9.779902732,-0.714294315,STD
0.286725934,-9.769499556,-0.738570632,STD
0.282245046,-9.778461519,-0.747532408,STD
0.279666018,-9.788466295,-0.757537011,STD
0.304266223,-9.800766218,-0.769837135,STD
0.336155276,-9.815163259,-0.785491577,STD
0.354218611,-9.795293565,-0.78910424,STD
0.376339,-9.770961106,-0.793528313,STD
0.399021619,-9.746010194,-0.798064831,STD
0.421632273,-9.721138443,-0.802586957,STD
0.433878019,-9.693351628,-0.810295197,STD
0.438896736,-9.663239215,-0.820332633,STD
0.443704379,-9.634393651,-0.817262822,STD
0.448484332,-9.60571442,-0.807702945,STD
0.444036106,-9.601022516,-0.799390238,STD
0.43454421,-9.608932422,-0.791480322,STD
0.424917341,-9.616954806,-0.783457928,STD
0.415453962,-9.624840948,-0.775571775,STD
0.4060229,-9.63270016,-0.767712554,STD
0.396519598,-9.640619571,-0.759793133,STD
0.3756356,-9.655187253,-0.745225388,STD
0.346784149,-9.67442144,-0.7259911,STD
0.318510213,-9.687711164,-0.707141823,STD
0.290532543,-9.697036756,-0.688490056,STD
0.256982114,-9.709084639,-0.669580638,STD
0.218651927,-9.723458748,-0.65041551,STD
0.189432433,-9.737044202,-0.639309907,STD
